#
# Title: Swish 123 Nummer
# Author: Christopher Isene <christopher.isene@gmail.com>
# Date: 2023-11-05-rev-171359
# Source: https://github.com/cisene/swish-123/text/swish-123-datasource.tsv
#
# Legend: Swish-nummer, OrgNr, OrgNamn, Länk, Kategorier, Kommentar
#
entry	orgNumber	orgName	web	categories	comment
1236059927	802015-4822	Brottsofferjouren i Västerort	https://www.brottsofferjouren.se/	intresseförening	
1236070320	857201-9738	Nimbuskyrkan	https://nimbuskyrkan.se/	religion	Nimbus Ungs verksamhet
1236071302	802435-6613	Save the Orangutan	http://savetheorangutan.se/	djurskydd,djurvård,intresseförening	
1236071310	829502-4825	Ingelstad IBK	https://www.laget.se/Ingelstad/	idrottsförening,innebandy	
1236072300	896100-3277	Vilhelmina Brukshundklubb	https://www.vbhk.hundpoolen.nu/	brukshundsklubb,hundsport	
1236072698	802412-1025	Föreningen Kisumu	https://kisumu.se/	förening,intresseorganisation,utbildning	
1236072797	894004-0028	Lapplandsveckan	https://lappis.se/	podcast,religion	
1236076665	559394-6022	Blågula Bilen AB	https://blagulabilen.se/	donation,hjälporganisation	
1236083356	825001-0892	Schack 08	https://www.schack08.se/	schackklubb	
1236083448	769608-1897	Svartådalens Bygdeutveckling Ekonomisk Förening	https://svartadalen.se/	turism,turistförening	
1236083521	802402-8709	Sveriges Makalösa Föräldrar	https://makalosa.org/	föräldraskap	
1236084065	802010-4892	Sveriges Speleologförbund SSF	https://speleo.se/	förbund,grottforskning,speleologi	Medlemsavgifter
1236085120	864000-2476	Ödenäs IF	http://www.odenasif.se/	idrottsförening	
1236085807	630503-XXXX	Yoga NU Nacka - Stockholm	https://yoganu.nu/	yoga	
1236085815	897001-7029	LuleåFans	https://luleafans.se/	supporterklubb	
1236086706	556301-2490	Frösåker Golf & Country Club AB	https://fgcc.se/	golfklubb	
1236086847	832000-4545	Byxelkroks Golfklubb	https://byxelkroksgk.se/	golfklubb	
1236086946	802443-5193	Lerums Bridgeklubb	https://www.svenskbridge.se/lerums-bk	bridgeklubb	
1236090484	863000-8111	Gärdhems Hembygdsförening	https://www.hembygd.se/gardhem	hembygdsförening	
1236090625	560416-XXXX	Bowenpraktiken i Osby / Christel Falk	http://bowenpraktiken.com/	meditation,medium,seans	
1236094866	833600-2996	Västerviksortens Ryttareförening	https://vasterviksrf.se/	ridsport,ryttarförening	
1236095871	818000-5913	Eskilstuna Djurskyddsförening och Kälby Djurhem	https://www.djurskyddet-eskilstuna.se/	djurskydd,förening,hundhem,katthem	
1236096325	556932-6266	TaudienTraining Aktiebolag	https://taudientraining.se/	träning,utbildning,yoga	
1236096333	875003-5886	Örebro Klätterklubb	http://www.orebroklatterklubb.com/	klätterklubb,klättring	
1236096606	849000-9183	Glommens Båtklubb	http://www.glommensbatklubb.se/	båtklubb	
1236096895	885500-1023	Ockelbo Missionsförsamling	https://equmeniakyrkan.se/ockelbo/	religion	
1236098172	825003-9610	Arsenal FC Official Supporters Club Sweden	https://www.arsenal.se/	förening,supporterklubb	
1236098487	842000-6325	Ludvigsborgs Byförening	http://ludvigsborg.com/	byförening,förening	
1236098818	848000-4483	Lions Club Sjöbo	https://lions.sjobo.nu/	lionsklubb	
1236107296	802532-7506	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Helsingborg, Svensgårdsskolan
1236107809	802533-7653	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Jönköping, Ribbaskolan
1236109615	802452-4913	Brännkyrka Församlings Fredsgrupp	https://www.brannkyrka.org/forsamlingen/internationellt-arbete/fredsgruppen/	intresseförening,religion	
1236111744	769608-9247	AMAL Sweden / Amal Express Ekonomisk Förening	https://amalsweden.com/	betaltjänster,förening	
1236112767	556705-3524	Chalmers Golfklubb	https://www.chgk.se/	golfklubb,restaurant	Restaurant
1236113021	559287-6063	Nya Dagbladet, NyD / Aeon Media AB	https://nyadagbladet.se/	dagstidning,media	
1236117105	802506-7011	VI mot barncancer / Föreningen VI		intresseförening	
1236117154	721007-XXXX	Energikraft / CMM Redovisning / Marie Melin	https://energikraft.com/	hypnos,yoga	
1236119788	791011-XXXX	Ältas medicinska fotvård & ReflexRummet	https://www.bokadirekt.se/places/%C3%A4ltas-medicinska-fotv%C3%A5rd-&-reflexrummet-13606	fotvård	
1236120901	700116-XXXX	Cleos Tarot / Angelina Elander	https://cleostarot.wordpress.com/	medium,spiritualism,spådomar,tarot	
1236122139	556752-5547	Axmar Brygga Havskrog / Scandinavian Fine Food AB	https://axmarbrygga.se/	restaurant,ställplats	
1236122634	802011-4289	Föreningen Nyckelharpan	https://nyckelharpan.org/	intresseorganisation	
1236123160	559023-4729	NAV Sweden	https://navsweden.se/	innovation,lärande	
1236123194	887500-0641	Enångers Bygdegårdsförening	https://enangersbygdegard.se/	bygdegårdsförening,förening	
1236127120	802468-3149	Svenska Newfoundlandshundklubben	https://snkinfo.wordpress.com/	hundklubb,hundsport	Östra
1236133003	802532-7506	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Helsingborg, Förslövs skola
1236135172	802410-5515	Gustavsbergs RS - Ridsport	https://www.gustavsbergsrs.se/	ridskola,ridsport	
1236140362	802441-6730	Rotary Kristianstad Nova	https://kristianstad-nova.rotary2400.se/	rotaryklubb	
1236141337	858500-9684	Uddevalla Golfklubb	https://www.ugk.nu/	golfklubb	
1236142301	802442-1623	Hammarby IF Ishockeyförening	https://www.hammarbyhockey.se/	idrottsförening,ishockey	
1236142855	802476-6654	Föreningen Camerata Incantus	http://incantus.se/	förening,körsång	
1236144885	252004-8790	Eritreanska Ortodoxa Tewahedo Kyrkan I Skandinavien (koptiska patriarkatet), EOTCS	https://eotcs.se/	religion	
1236145056	802445-6785	Wattholma Golfklubb	https://www.wattholmagk.se/	golfklubb	
1236145155	802008-5976	Sköndals Land- och Sjöscoutkår	https://tusenforstahjalpen.se/	scoutkår	
1236146765	252004-8790	Eritreanska Ortodoxa Tewahedo Kyrkan I Skandinavien (koptiska patriarkatet), EOTCS	https://eotcs.se/	religion	
1236147391	868400-6284	Vara Hästsportklubb	https://www.vhsk.se/	hästsport,ridskola	
1236147466	802413-9993	Ena Bygdegårdsförening	https://enabygdegard.se/	bygdegårdsförening	
1236148449	832800-6690	DK Snésteg - Danssport	https://www.snesteg.se/	dansförening,danssport	
1236148746	896100-4358	Åsele Hembygdsförening	https://aselehembygdsforening.nu/	hembygdsförening	
1236151443	889600-6296	Näske Båtsällskap	https://www.naskebs.com/	båtsällskap	
1236151526	802003-9460	Folkungakyrkan Stockholm	http://folkungakyrkan.org/	religion	
1236151831	837600-3383	Söderåsens Brukshundklubb	https://www.soderasensbk.com/	brukshundsklubb,hundsport	
1236152425	802535-9137	Team Rynkeby Kristianstad	https://www.team-rynkeby.se/	cykelsport,friskvård,intresseförening	
1236152581	888400-3735	Nordingrå EFS	https://www.svenskakyrkan.se/kramfors/nordingra-kyrka	religion	
1236155352	556867-2264	Svedala Trafikskola AB	http://www.svedalatrafikskola.se/	trafikskola	
1236156558	884402-0217	Brottsofferjouren Norra Dalarna	https://www.brottsofferjouren.se/	intresseförening	
1236157879	816400-0617	Ingmarsö Bygdegårdsförening	https://ingmarso.se/om-byalaget/	byalag,bygdegårdsförening	Byalaget
1236158471	879500-4673	Hela Människan Sala-Heby	https://helamanniskan.se/sala-heby/	hjälporganisation	
1236158620	879500-3014	Sala Brukshundklubb	https://www.salabrukshundklubb.hundpoolen.nu/	brukshundsklubb,hundsport	
1236158893	802426-7042	Stiftelsen Berättarministeriet	http://www.berattarministeriet.se/	stiftelse	
1236158935	879500-4004	Riksorganisationen UFO-Sverige	https://www.ufo.se/	intresseorganisation,ufo	
1236159982	877100-9985	Nora HC	https://www.laget.se/NoraHockey/	hockeyklubb,idrottsförening	
1236160667	802496-0927	Rotary Svedala	https://svedala.rotary2390.se/	rotaryklubb	
1236160675	849400-4537	Norra Hallands Konstförening	https://nhkf.se/	konstförening	
1236161277	823902-0020	Liljeholmens folkhögskola	https://liljeholmen.nu/	folkhögskola,utbildning	
1236161301	802433-8553	Hillsong Church Sweden	https://hillsong.com/sweden/	religion	Stockholm Norra
1236162226	875700-3077	Betaniaförsamlingen Åbytorp	http://www.betaniakyrkan.nu/	religion	
1236162655	846002-7710	Sportfiskarna Skåne	https://sportfiskarnaskane.se/	fiske,fiskekort,sportfiske	
1236162796	556788-4688	Butiken Förr i Skövde AB	https://www.forr.se/	butikshandel,heminredning,inredningstextilier	
1236172373	559068-0467	ECO Butiken	https://www.eco-butiken.se/	ekologiskt,försäljning,hudvård	
1236172985	556399-7468	Taxi Lilla Edet AB	https://www.lillaedetbuss.se/taxi/	persontransport	
1236174957	897000-3490	Råneå Hembygdsförening	https://www.hembygd.se/ranea-hembygdsforening	hembygdsförening	
1236177422	885500-7715	Kvinnojouren i Sandviken	http://kvinnojourensandviken.se/	kvinnojour	
1236177976	802003-1145	Sveriges Socialdemokratiska Arbetareparti	https://www.socialdemokraterna.se/	politiskt parti	
1236178040	802006-8881	Riksförbundet Narkotikafritt Samhälle, RNS	https://www.rns.se/	intresseförening,riksförbund	
1236178255	802001-5627	RF-SISU Stockholm	https://www.rfsisu.se/Stockholm	idrott	
1236178271	845002-6995	Veberöds Brukshundklubb	https://vbkhund.se/	brukshundsklubb,hundsport	
1236178339	802438-2866	Lions Club Ljugarn	https://e-clubhouse.org/sites/ljugarn/	lionsklubb	
1236179543	828500-3581	Smålandsstenar Brukshundklubb	https://www.smalandsstenarbk.se/	brukshundsklubb,hundsport	
1236181820	802466-3430	Svenska Utbildningsfonden för Liberia	https://utbildningsfonden.org/	donation,utbildning	
1236182174	502073-6483	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Sverige, TRGM School run Sweden
1236182372	202100-2874	Umeå Universitet	https://www.umu.se/kontakta-oss/ge-en-gava/sa-har-gor-du/donation/	donation	Demokratiforskning
1236182463	894003-1977	Insamlingsstiftelsen för medicinsk forskning vid Umeå universitet	https://stodforskning.umu.se/	forskning,stiftelse	Infektionsforskning
1236182521	894003-1977	Insamlingsstiftelsen för medicinsk forskning vid Umeå universitet	https://stodforskning.umu.se/	forskning,stiftelse	Medicinsk forskning
1236185011	886500-5758	Edsbyns Gymnastikförening	https://idrottonline.se/EdsbynsGF-Gymnastik/	förening,gymnastikförening	
1236185854	882600-6622	Borlänge Scoutkår	https://borlangescoutkar.se/	scoutkår	
1236185979	826002-2499	Equmenia Fjällstugan	https://www.fjallstugan.se/	religion	
1236188247	802469-0409	Svenska Djurambulansen	https://www.svenskadjurambulansen.se/	djurskydd,djurvård,donation	
1236188874	802449-1915	Holsljunga Byalag	https://holsljunga.se/	byalag,hembygdsförening	
1236189039	819000-6430	Friluftsfrämjandet Nyköping	https://www.friluftsframjandet.se/regioner/malardalen/lokalavdelningar/nykoping/	friluftsliv,friskvård	Ryssbergsbacken
1236190094	716418-9420	Oaxenfärjan / Oaxens Samfällighetsförening	http://www.oaxenfarjan.se/	förening,samfällighetsförening	
1236190995	869001-1294	Hörselskadades Riksförbund Lidköping - Götene	https://hrf.se/lidkoping-gotene/	riksförbund	
1236191506	780821-XXXX	Lotus Education / Jenny Damm	https://lotuseducation.se/	hundsport	
1236192074	802476-1291	Borås Bouleallians	https://www.borasbouleallians.se/	boule	
1236197834	780106-XXXX	Ikon Events, Ikon Sweden / Kamal Deep Singh Sahni	http://ikonevents.se/	eventarrangör	
1236202592	802513-7061	Millennia Animal Project	https://milanipro.org/	djurskydd,djurvård	
1236204325	740321-XXXX	Lila shala / Kim Mariancila	http://www.lilashala.se/	yoga	
1236207088	802532-1475	Stödföreningen för Svenska Kulturstiftelsen	https://www.svenskakulturstiftelsen.se/	stiftelse	
1236210579	802497-2773	Y:ets Framtid Intresseförening	http://www.yetsframtid.com/	intresseförening	
1236212013	802533-7653	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Jönköping, Åkerskola
1236212062	490720-XXXX	Reikicentrum Lidköping / Lilian Gustavsson	https://www.reikicentrum.se/	healing,reiki	
1236212179	802518-5904	Kontext Press	https://www.kontextpress.se/	journalistik	
1236212195	802534-5938	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Göteborg, Tomtebobarnen
1236212757	888400-3172	Docksta Bordtennisklubb (DBTK)	http://www.dbtk.se/	bordtennis,bordtennisklubb	888400-7287
1236213086	802524-9353	Kattpatrullen	https://www.kattpatrullen.com/	djurskydd,katthem	
1236214407	802535-9137	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Kristianstad, Västra Vrams Förskola
1236214431	802533-7653	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Jönköping, Kråkerydskolan
1236214654	802534-5938	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Göteborg, Bosgardsskolan
1236215008	897300-0329	Kiruna Missionsförsamling	https://www.kyrktorget.se/missionskyrkan.kiruna	religion	
1236215230	864501-6562	Föreningen för Olympisk Kortdistansskjutning FOK Borås	https://www.fokboras.se/	pistolskytteklubb,skytte	Trap
1236215347	802000-2484	Bandyförbund distrikt Stockholm	https://old.svenskbandy.se/BANDY-INFO/FORBUNDET/Organisation/Distrikt/Stockholm/	bandy,förbund	
1236215636	802004-1524	We Effect	https://weeffect.se/	hjälporganisation	LRFs insamling
1236218408	802466-8108	Jämt-Brasilianska Vänskapsföreningen	http://www.jamtbrasse.com/	intresseförening,vänskapsförening	
1236218598	863000-4086	Ale-Skövdeortens Bygdegårdsförening	https://www.alegarden.se/	bygdegårdsförening	
1236218705	887501-0293	Hällans Bygdegårdsförening	https://hallansbg.se/	bygdegårdsförening	
1236219778	660529-XXXX	Peter Frisk Produktion / Peter Frisk	https://www.peterfrisk.se/	konst,stadsvandring	
1236220628	830804-XXXX	Köket Åsele / Lisa Lindh	https://koketasele.webnode.se/	catering,restaurant	
1236222376	556230-8592	Carrier Transport AB	https://carrier.se/	fordonstransport,transporttjänst	
1236222939	888400-6126	Skogs Hembygdsförening	https://www.hembygd.se/skog	hembygdsförening	
1236223697	875003-6835	Kumla Bridgesällskap	https://www.svenskbridge.se/kumla-bs	bridgeklubb	
1236230718	559281-6788	Yousse Bilcenter AB		bilvård	
1236232763	802528-1166	Vallentuna Judoklubb - Judo	https://www.vallentunajudo.se/	judoklubb,kampsportsförening	
1236235840	802406-8507	Nya Riksföreningen hepatit C - och andra leversjukdomar	https://rhep.se/	förening,patientförening	
1236235956	802534-9187	Vänskapsgalan	https://vanskapsgalan.com/	intresseförening	
1236236780	802515-6616	Västerås Adventistförsamling	https://vasteras.adventkyrka.se/	religion	
1236243570	802461-0852	Föreningen för Digitala Fri- och Rättigheter, DFRI	https://www.dfri.se/	donation,intresseförening	
1236243729	556743-6968	CH Anderssons Trafikskola AB	https://gelinderstrafikskola.se/	trafikskola,utbildning	
1236244016	640803-6033	Skultorps Vagn & LokVerkstad	https://www.svlv.se/	modelljärnväg	
1236244214	556622-0272	Rehabhuset Tomelilla AB	http://rehabhuset.com/	gym,rehab,träning	
1236245674	802544-5894	Västerlanda Bygdegårdsförening	https://bygdegardarna.se/vasterlanda/	bygdegårdsförening	
1236246110	802535-9137	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Kristianstad, Hammar skola
1236246300	802532-9916	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Malmö, Norrevångs Förskola
1236246367	802533-3421	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Linköping, Blästadskolan
1236246730	802533-7778	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Dalarna, Danholsskolan
1236246839	825001-3011	Hela Människan Norrköping Ria	https://helamanniskan.se/norrkoping/	hjälporganisation	Second Hand
1236248595	556882-3461	Krylbo Trafikskola AB	https://krylbotrafikskola.se/	trafikskola	
1236249437	559303-6436	StartupTools Europe AB	https://startuptools.org/	affärsverksamhet	
1236249460	262000-1152	KKRVA Tibellska Fonden / Kungliga Krigsvetenskapsakademien	https://kkrva.se/om-tibellska-fonden/	fond	
1236249650	802533-7794	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Skaraborg, Råda skola
1236253330	864500-4063	Norrby IF	https://www.norrbyif.se/	idrottsförening	Akademi
1236257695	802478-1778	Stiftelsen BERAS Intenational	https://www.berasinternational.se/	donation,stiftelse	
1236263057	818500-4895	Katrineholms Scoutkår	https://katrineholm.scout.se/	scoutkår	
1236265086	817300-1853	Vendels Bygdegårdsförening	https://www.vendelsbygdegard.se/	bygdegårdsförening	
1236265342	894700-5842	Skellefteå CK - Curling	https://www.curlingklubben.se/	curling,idrottsförening	Övrigt
1236266860	894002-8726	Umeå Brukshundklubb, UBHK	https://ubhk.se/	brukshundsklubb,förening	
1236267314	802467-8222	Hjälpmedel Utan Gränser, HUG	https://hjalpmedelutangranser.se/	funktionsnedsättning,hjälpmedel,hjälporganisation,intresseförening	
1236267769	812800-8912	S.t. Petrus och Paulos Syrisk Ortodoxa Kyrka	https://www.stpetrusopaulus.se/	religion	
1236268593	837000-1144	EFS i Sydsverige	https://livsluft.efssyd.org/	religion	Övrigt
1236269567	802438-5794	Västerås Trädgårdssällskap	https://vasterastradgard.se/	fritidsodling,trädgårdsförening	
1236269633	829500-7440	Stiftelsen Biblicum	https://www.biblicum.se/	religion,stiftelse	
1236269799	802493-3569	Hela Rättvik Rullar	https://www.helarattvikrullar.se/	förening	
1236271449	559049-6757	Sixtydays AB	https://sixtydays.com/	heminredning,mode	
1236272256	802521-8119	Pediatric Health Initiative	https://www.pediatrichealthinitiative.com/	donation,hälsovård,välgörenhet	
1236272868	802002-2029	Språklärarnas Riksförbund	https://spraklararna.se/	riksförbund,utbildning	
1236274146	802539-3649	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Halland, Frösakullsskolan
1236274153	802532-7506	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Helsingborg, Lerbergsskolan
1236274179	802532-9916	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Malmö, Djupadalsskolan
1236274187	802535-9137	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Kristianstad, Degebergaskolan
1236274195	802535-9137	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Kristianstad, Dalaskolan Norra
1236274385	802534-5466	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Täby, Spiraskolan
1236275028	883201-0782	Spelrum Kammarmusik i Falun	http://www.spelrum.se/	konsert,kulturförening,musikförening	
1236275234	857204-5568	Brännöföreningen	https://brannoforeningen.se/	barnverksamhet,idrottsförening	träning och sommaridrott
1236275275	875001-2224	Kvinnohuset Örebro	https://www.unizonjourer.se/kvinnohusetorebro/	kvinnojour	
1236276398	883800-2635	Söderbärke Hembygdsförening	https://söderbärkehembygdsförening.se/	hembygdsförening	
1236279566	802006-3106	Skogsluffarnas OK	https://www.skogsluffarna.se/	idrottsförening,orienteringsklubb	
1236280424	802002-4686	Stiftelsen Nordiska Museet	https://www.nordiskamuseet.se/	insamling,museum	Märkes 'Insamling till Ukraina'
1236280663	556995-9694	Linneo Yoga AB	http://linneo.se/	soma move,yoga	
1236282214	827000-8819	Bellö Samhällsförening	https://www.bellobo.se/	samhällsförening	
1236283394	802004-6457	Stiftelsen Rotarys Ungdomsutbyte i Sverige & Lettland	https://www.rotarystudent.se/information-georgiastipendiet	rotaryklubb,stiftelse	
1236284020	556706-5262	Önsta-Gryta Kyrka	https://www.svenskakyrkan.se/vasteras/onsta-gryta-kyrka	religion	Diakoni
1236284152	837000-9899	Göingebygdens Biologiska Förening	https://www.gbfnatur.se/	naturskydd,naturvård	
1236284616	802427-9112	Föreningen Rädda Regnskog, Sverige	http://www.raddaregnskog.se/	förening,intresseorganisation	
1236284772	802535-9137	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Kristianstad, Prästavångsskolan Broby
1236286462	802463-4191	Vilse.nu / SVEKATT (Svenska Kattskyddsförbundet)	https://www.vilse.nu/	djurskydd,förbund,katthem	
1236286926	252001-5708	Nödinge Församling	https://www.svenskakyrkan.se/nodinge	religion	
1236288328	885000-0939	Gävle SS - Simidrott	http://www.gavlesim.se/	simidrott,simklubb,simsällskap	
1236288633	825001-2500	VidaScouter - Equmenia Vidablickskyrkan	http://www.vidascouter.se/	religion,scoutkår	
1236291165	843001-6140	Råådalens Brukshundsklubb	https://www.raadalensbk.se/	brukshundsklubb,hundsport	
1236291322	620807-XXXX	Helenes M.Y Balance på Råå / Helene Kroll	https://mybalanceyoga.se/	yoga	
1236292841	802534-5466	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Täby, Röllingbyskolan
1236292858	802534-5938	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Göteborg, Montessoriskolan Kvarnhjulet
1236298095	802440-4512	Latinamerika i Centrum, LatiCe	https://latice.org/	hjälporganisation	
1236298608	802433-6599	Skäggenäs Bygdegårdsförening	https://svoif.se/	bygdegårdsförening	
1236299754	802000-8713	Pingskyrkan Tyresö	https://www.tyresopingst.se/	religion	Second Hand
1236310494	760309-XXXX	SjälaGott / Kajsa Sjögren	https://www.sjalagott.com/	healing,yoga	
1236311401	760821-XXXX	Holistic Makeover Angelius / Anna Angelius	https://holisticmakeover.se/	medium	
1236311518	556670-7823	Gullmarsplans Trafikskola	https://www.gullmarsplanstrafikskola.se/	trafikskola	
1236312037	838202-2328	Kristianstads Makalösa Föräldrar	https://makalosa.org/	föräldraskap	
1236314017	802530-3051	Mamma United	https://www.mammaunited.se/	förening,intresseförening	
1236314314	559198-1831	License Trafikskola AB	https://www.licensetrafikskola.se/	trafikskola,utbildning	
1236314538	556407-6189	Osprey Farm & Studio / Osprey Sweden AB	https://www.ospreysweden.se/	jordbruk,keramik,konst,konsthantverk	
1236322432	802513-2336	NyFramtid	https://www.nyframtid.se/	politiskt parti	
1236325534	559331-5137	Nyhetskartan Media AB	https://nyhetskartan.se/	alternativa media,alternativa nyheter	
1236328629	003308-3411	Sekelskiftesdagarna i Marstrand ideella förening	http://www.sekelskiftesdagarna.se/	historia,kulturförening	
1236329718	802461-7998	Bohuslän-Dals Bridgeförening	https://www.svenskbridge.se/bohuslän-dals-bf/	bridgeklubb	
1236333041	802490-1863	Uppsala Makalösa Föräldrar	https://makalosa.org/	föräldraskap	
1236334502	893202-3040	Storsjöbygdens Golfklubb	https://sbgk.nu/	golfklubb	
1236334650	252002-5632	Jukkasjärvi församling	https://www.svenskakyrkan.se/jukkasjarvi	religion	
1236335061	815600-2639	Internationella Kyrkan / Södertälje Finska Pingstförsamling	https://www.internationellakyrkan.se/	religion	
1236335426	802417-7282	Gyncancerföreningen Västmanland	http://www.gcfmariarosen.se/	cancer,gynekologisk cancer,intresseförening,patientförening	
1236335830	822002-7489	Sverige-Nepalföreningen, The Sweden Nepal Society	http://www.sverigenepal.se/	hjälporganisation,intresseförening	
1236336184	802440-6293	Jägarnas Riksförbund Söderköping	https://www.jagarnasriksforbund.se/ostergotland/soderkoping/	jakt,riksförbund	
1236339741	802488-2873	Hemlösas Julbord / Homeless Foundation	https://hemlosa.se/julbord/	intresseförening	
1236340376	740119-XXXX	Moriks Fårgård / Therese Magnusson	https://moriksfargard.se/	cafe,djuruppfödning,gårdsbutik,gårdsförsäljning	
1236341259	670713-XXXX	Yoga & Hälsa Öland / Tina Petersson	http://yogaochhalsa.se/	meditation,yoga	
1236345235	802411-5761	Svenska Downföreningen	https://www.svenskadownforeningen.se/	förening,intresseförening	
1236345482	889601-0702	Långsele Intresseförening	https://www.facebook.com/L%C3%A5ngsele-Intressef%C3%B6rening-314260201957304/	intresseförening	
1236346688	802431-5866	Gustavsbergs Vänner	https://www.gustavsbergaren.se/	förening,intresseförening	
1236346803	556706-5262	Västerås Domkyrka	https://www.svenskakyrkan.se/vasteras/vasteras-domkyrka	religion	Kollekt
1236346860	817601-5587	Uppsala PonnyKlubb, UPK	https://www.uppsalaponnyklubb.se/	hästsport,ridsport	Strölektioner, trailerhyra, barnridning, ridbanehyra
1236346886	212000-0092	Tyresö kommun	https://www.tyreso.se/	barnverksamhet,parkour,ungdomsverksamhet	Tyresö fritidsgårdars parkour
1236347694	802436-7230	Djurens Vänner Jönköping	https://www.djurensvanner.se/jonkoping	djurskydd	
1236347801	252000-0650	Brännkyrka Församling	https://www.brannkyrka.org/	religion	Dopkollekt Vårfrukyrkan
1236348999	556706-5262	Mariagården i Skultuna	https://www.svenskakyrkan.se/vasteras/mariagarden-i-skultuna	religion	ACT
1236349120	844000-0258	Pingstförsamlingen I Landskrona	http://landskronapingst.se/	religion	
1236350706	829000-9037	Älmhult Brukshundklubb	http://www.elmhultbrukshundklubb.se/	brukshundsklubb,hundsport	
1236355358	862000-1860	Torrskogs Bygdegårdsförening	https://www.torrskog.se/	bygdegårdsförening	
1236355861	877100-5322	Nora Brukshundklubb	https://www.norabrukshundklubb.se/	brukshundsklubb,hundsport	
1236356620	883200-6558	Boda Hembygdsförening	http://bodabygden.se/	hembygdsförening	
1236357230	898801-3549	Mellanströms Skoterklubb	http://www.mellanstrom.se/foreningar/mellanstroms-skoterklubb/	skoterklubb	
1236357594	982600-4492	Yankee Car Club	https://www.facebook.com/groups/ycc2013/	bilklubb	Borlänge Dragracing Klubb
1236357925	802005-7967	Svenska Blå Stjärnan Riksorganisationen	https://svenskablastjarnan.se/	civilförsvar,intresseförening,krisberedskap,utbildning	
1236358071	849600-2562	Tvååkers IF	https://www.tvaakersif.se/	idrottsförening	
1236359210	810308-XXXX	Sundbergs Hundtjänst / Frida Wallén	https://sundbergshundtjanst.se/	hundsport,kurser,utbildning	
1236359798	839400-8851	Engelholms Volleybollsällskap, EVS	http://www.engelholmsvolley.se/	idrottsförening,volleyboll	
1236359871	556636-3155	Östervärns Express AB	https://ostervarnsexpress.se/	frakt,lager,transport	
1236360408	559036-7859	Gerstaberg Gård / Gerstaberg Säteri AB	http://gerstaberg.com/	köttproducent,lantbruk,mjölkproducent,närproducerat	
1236365860	832000-4123	Föreningen Gräsgårds Bastu / Gräsgårds Badhus	https://sites.google.com/site/graesgaardsbastu/	badkultur,bastukultur,förening	
1236366553	827500-6016	OK Njudung	https://www.oknjudung.se/	idrottsförening,orienteringsklubb	
1236369565	802476-0962	Tysk Jaktterrier Klubb	http://www.tjtk.se/	hundklubb	
1236372577	878001-9215	SDF - Svensk Dystoni-Förening	https://www.dystoni.se/	förening,rörelsehindrad	
1236372841	802511-7683	Eksjö Bridgeklubb	https://www.svenskbridge.se/eksjö-bk	bridgeklubb	
1236372890	802442-8503	Svenska Åsneföreningen	http://asneforeningen.org/	avel,djurklubb,djurvård,åsnor	
1236374409	802534-5466	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Täby, Österskärsskolan
1236378566	741225-XXXX	Stockholms Gitarrakademi / Emil Kjellbom	https://www.stockholmsgitarrakademi.se/	kurser,musikskola,utbildning	
1236378574	556642-4338	Borett Interiör AB	https://borett.se/	heminredning,kontorsinredning	
1236383434	802426-1250	Sverige för UNHCR	https://www.sverigeforunhcr.se/	hjälporganisation	
1236386379	820504-XXXX	Trädgårdstrollet / Jasmine Waara	https://www.tradgardstrollet.se/	arborist,trädgårdsodling,trädgårdsplanering	
