#
# Title: Swish 123 Nummer
# Author: Christopher Isene <christopher.isene@gmail.com>
# Date: 2024-11-15-rev-210320
# Source: https://github.com/cisene/swish-123/text/swish-123-datasource.csv
#
# Legend: Swish-nummer, OrgNr, OrgNamn, Länk, Kategorier, Kommentar
#
"entry","orgNumber","orgName","web","categories","comment"
"1236346522","839401-1525","Hjärnarps Innebandyklubb","https://www.laget.se/hibk/","idrottsförening,innebandyklubb",""
"1236346589","887500-2324","Rogsta Baptistförsamling","https://equmeniakyrkan.se/forsamlingar/rogsta-baptistforsamling/","religion",""
"1236346688","802431-5866","Gustavsbergs Vänner","https://www.gustavsbergaren.se/","förening,intresseförening",""
"1236346803","556706-5262","Västerås Domkyrka","https://www.svenskakyrkan.se/vasteras/vasteras-domkyrka","religion","Kollekt"
"1236346811","814400-9282","Sättraby Bygdegårdsförening","https://bygdegardarna.se/sattraby/","bygdegårdsförening",""
"1236346860","817601-5587","Uppsala PonnyKlubb, UPK","https://www.uppsalaponnyklubb.se/","hästsport,ridsport","Strölektioner, trailerhyra, barnridning, ridbanehyra"
"1236346886","212000-0092","Tyresö kommun","https://www.tyreso.se/","barnverksamhet,parkour,ungdomsverksamhet","Tyresö fritidsgårdars parkour"
"1236347124","516409-8757","Unity Line Ltd. Filial Sverige","https://www.unityline.se/","färjetrafik,passagerar transport",""
"1236347140","802490-8231","SAgiK Växjö","https://vaxjoagility.wordpress.com/","agilityklubb,hundsport",""
"1236347397","556607-4406","MTM Stockholms Möbeltransport AB","https://www.mtmab.se/","flyttfirma,transporttjänst",""
"1236347694","802436-7230","Djurens Vänner Jönköping","https://www.djurensvanner.se/jonkoping","djurskydd",""
"1236347801","252000-0650","Brännkyrka Församling","https://www.brannkyrka.org/","religion","Dopkollekt Vårfrukyrkan"
"1236348031","833200-4095","Hultsfredsbygdens Ridklubb","http://www.hultsfredsbygdensridklubb.se/","hästsport,ridklubb",""
"1236348411","883200-0577","Djurskyddet Dalarna","https://www.djurskyddet.se/dalarna/","djurskydd,djurvård,katthem",""
"1236348460","802496-7385","Sveduddens Båtklubb","https://svedudden.net/","båtklubb",""
"1236348817","889200-4675","Tuna Hembygdsförening","https://www.hembygd.se/medelpad-tuna","hembygdsförening",""
"1236348999","556706-5262","Mariagården i Skultuna","https://www.svenskakyrkan.se/vasteras/mariagarden-i-skultuna","religion","ACT"
"1236349120","844000-0258","Pingstförsamlingen I Landskrona","https://landskronapingst.se/","religion",""
"1236349948","836200-8412","Mörrums GOIS HK","https://www.svenskalag.se/mhandboll","handbollsklubb,idrottsförening",""
"1236350383","802448-4134","Hönsa Bygdegårdsförening","https://www.facebook.com/honsabygdegard","bygdegårdsförening",""
"1236350706","829000-9037","Älmhult Brukshundklubb","http://www.elmhultbrukshundklubb.se/","brukshundklubb,hundsport",""
"1236354450","252004-9236","Krokoms Pastorat","https://www.svenskakyrkan.se/krokom","religion","Kollekt Alsen"
"1236355358","862000-1860","Torrskogs Bygdegårdsförening","https://www.torrskog.se/","bygdegårdsförening",""
"1236355564","802451-7016","Söderskogs IF","https://www.soderskogsif.se/","fotbollsklubb,idrottsförening,motionsklubb",""
"1236355846","869000-8977","Manskören Harmoni","https://www.manskorenharmoni.se/","körsång",""
"1236355861","877100-5322","Nora Brukshundklubb","https://www.norabrukshundklubb.se/","brukshundklubb,hundsport",""
"1236355960","839400-4686","Sällskapet Hallands Väderös Natur","https://shvn.se/","intresseförening,naturskydd,naturvård",""
"1236356141","252003-9179","Falköpings Pastorat","https://www.svenskakyrkan.se/falkoping","religion","Mössebergs församling"
"1236356620","883200-6558","Boda Hembygdsförening","http://bodabygden.se/","hembygdsförening",""
"1236357230","898801-3549","Mellanströms Skoterklubb","https://www.mellanstrom.se/foreningar/mellanstroms-skoterklubb/","skoterklubb",""
"1236357594","982600-4492","Yankee Car Club","https://www.facebook.com/groups/ycc2013/","bilklubb","Borlänge Dragracing Klubb"
"1236357925","802005-7967","Svenska Blå Stjärnan Riksorganisationen","https://svenskablastjarnan.se/","civilförsvar,intresseförening,krisberedskap,utbildning",""
"1236358048","802439-0752","Aktiva Seniorer Ystad","https://www.aktivaseniorer-ystad.se/","pensionärsklubb",""
"1236358071","849600-2562","Tvååkers IF","https://www.tvaakersif.se/","idrottsförening",""
"1236358402","802489-0207","Örebro Syrianska IF Ungdom","https://www.laget.se/OSIF/","fotbollsklubb,idrottsförening","P2012"
"1236358618","833200-3204","Vimmerby Idrottsförening","https://www.bullerbycup.com/","fotbollsklubb,idrottsförening","Bullerby Cup"
"1236359087","999100-1802","Järvträsk Byastugeförening","https://glommersbygden.se/en/byaforeningar/","bygdegårdsförening,bystuga",""
"1236359210","810308-XXXX","Sundbergs Hundtjänst / Frida Wallén","https://sundbergshundtjanst.se/","hundsport,kurser,utbildning",""
"1236359400","802426-3744","Stiftelsen Station Linné","https://www.stationlinne.se/","entomologi,forskning,ornitologi,stiftelse",""
"1236359772","834001-0274","Korpen Gotland","https://www.korpen.se/korpengotland","idrottsförening,korpenförening",""
"1236359798","839400-8851","Engelholms Volleybollsällskap, EVS","https://www.engelholmsvolley.se/","idrottsförening,volleybollklubb",""
"1236359871","556636-3155","Östervärns Express AB","https://ostervarnsexpress.se/","frakt,lager,transport",""
"1236359962","556379-0269","Nybergs Buss AB","https://www.nybergsbuss.se/","busstrafik,charterbuss",""
"1236360408","559036-7859","Gerstaberg Gård / Gerstaberg Säteri AB","https://gerstaberg.com/","köttproducent,lantbruk,mjölkproducent,närproducerat",""
"1236360549","898500-4012","Jokkmokks Ridklubb","https://www.laget.se/JokkmokksRidklubb/","hästsport,ridklubb,ryttarförening",""
"1236364921","802535-9137","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Kristianstad, Mörrums skola"
"1236365647","252003-6399","Svenska kyrkan på Orust","https://www.svenskakyrkan.se/orust","religion","Pilgrim Orust"
"1236365860","832000-4123","Föreningen Gräsgårds Bastu / Gräsgårds Badhus","https://sites.google.com/site/graesgaardsbastu/","badkultur,bastukultur,förening",""
"1236366553","827500-6016","OK Njudung","https://www.oknjudung.se/","idrottsförening,orienteringsklubb",""
"1236367981","875002-0789","Örebro SK Handboll Dam","https://www.laget.se/oskhdam/","handbollsklubb,idrottsförening",""
"1236369045","252003-0152","Ryssby-Åby Pastorat","https://www.svenskakyrkan.se/ryssby-aby","religion","Ryssby Församling"
"1236369565","802476-0962","Tysk Jaktterrier Klubb","https://tjtk.se/","hundklubb",""
"1236370704","825000-8615","Bråvalla IK","https://www.svenskalag.se/bravallaik","discgolfklubb,fotbollsklubb,gymnastikförening,handbollsklubb,idrottsförening,innebandyklubb,volleybollklubb",""
"1236372577","878001-9215","Svensk Dystoni-Förening, SDF","https://www.dystoni.se/","förening,rörelsehindrad",""
"1236372841","802511-7683","Eksjö Bridgeklubb","https://www.svenskbridge.se/eksjö-bk","bridgeklubb",""
"1236372890","802442-8503","Svenska Åsneföreningen","https://asneforeningen.org/","avel,djurklubb,djurvård,åsnor",""
"1236373088","852000-2877","Mölndals Konståkningsklubb","https://www.molndals-kk.com/","idrottsförening,konståkningsklubb","Skridskoskolan"
"1236373385","825001-2757","Finspångs SK","https://www.svenskalag.se/finspangssk","idrottsförening,simklubb",""
"1236374409","802534-5466","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Täby, Österskärsskolan"
"1236374631","716444-6382","Bostadsrättsföreningen Pinneberget","https://www.hsb.se/goteborg/brf/Pinneberget/","bostadsrättsförening",""
"1236378004","716418-5634","Skärgårdsstads Samfällighetsförening","https://skargardsstad.se/","samfällighetsförening",""
"1236378418","843002-0142","Helsingborgs Medicinhistoriska Förening","https://hmhf.se/","historieförening,intresseförening",""
"1236378566","741225-XXXX","Stockholms Gitarrakademi / Emil Kjellbom","https://www.stockholmsgitarrakademi.se/","kurser,musikskola,utbildning",""
"1236378574","556642-4338","Borett Interiör AB","https://borett.se/","heminredning,kontorsinredning",""
"1236379267","845001-1013","Lunds akademiska körförening","https://lak.se/","körsång,musikförening",""
"1236379887","878001-4638","Västerås SK Bandy","https://www.laget.se/VSKBandy/","bandyklubb,idrottsförening","F-10"
"1236381735","875000-8438","Karlslunds IF FK","https://www.karlslund.nu/","fotbollsklubb,idrottsförening","F013/14"
"1236382113","829500-9065","Moheda Scoutkår","https://www.nsf.scout.se/karer/moheda-scoutkar/","scoutkår",""
"1236382956","769612-0794","Bostadsrättsföreningen Sjöstaden 3","https://www.sjostaden3.se/","bostadsrättsförening",""
"1236383434","802426-1250","Sverige för UNHCR","https://www.sverigeforunhcr.se/","godkänd gåvomottagare,hjälporganisation",""
"1236384564","802536-4467","Ljungskile Padelklubb","https://www.svenskalag.se/ljungskilepadelklubb","idrottsförening,padelklubb",""
"1236386379","820504-XXXX","Trädgårdstrollet / Jasmine Waara","https://www.tradgardstrollet.se/","arborist,trädgårdsodling,trädgårdsplanering",""
"1236386858","802423-0685","SPF Seniorerna Gärdet-Djurgården","https://www.spfseniorerna.se/distrikt/stockholmsdistriktet/foreningslista/gardet-djurgarden/","pensionärsklubb",""
"1236387112","838201-3905","CMK - Christianstads MotorbåtsKlubb","http://kristianstadsbatklubb.se/","motorbåtsklubb",""
"1236387963","802503-7360","De Bacchanaliska Drinkarne","https://www.dbd-moderlogen.se/","intresseförening,vinprovning",""
"1236388094","802525-2092","Vegeå Båtklubb","https://vegeabatklubb.se/","båtklubb",""
"1236388565","802522-7276","Boxvike Segelsällskap, BoSS","https://boxvikess.blogspot.com/","båtklubb,segelsällskap",""
"1236389183","802525-4635","Trollbäcken Ju-Jutsuklubb","https://www.tyresojujutsu.com/","idrottsförening,jujutsuklubb,kampsportsförening",""
"1236389290","802529-5299","Betelsförsamlingen Vaggeryd","https://www.betelvaggeryd.se/","religion","Ungdomsverksamhet"
"1236389944","818000-4742","Eskilstuna City FK","https://www.laget.se/EskilstunaCityFK/","fotbollsklubb,idrottsförening","P08"
"1236393664","877100-4812","PRO Storå-Guldsmedshyttan","https://pro.se/distrikt/distrikt-orebro-lan/samorganisationer/samradsgrupp-lindesberg/foreningar/stora-guldsmedshyttan.html","pensionärsklubb",""
"1236394373","832400-7833","Nybro Golfklubb","https://www.nybrogk.se/","golfklubb,ställplats",""
"1236394415","252002-6572","S:ta Eugenia Katolska Församling","https://www.sanktaeugenia.se/","religion",""
"1236394530","818000-1508","Kvicksunds SK","https://www.laget.se/KSKp11/","fotbollsklubb,idrottsförening","P11"
"1236394746","857202-0512","Bergums Bygdegårdsförening","https://www.bergumsgarden.se/","bygdegårdsförening",""
"1236394860","828000-7454","Borbygdens SMU","https://missionskyrkanibor.se/","religion",""
"1236396014","252004-0060","Åsundens Församling","https://www.svenskakyrkan.se/ulricehamn","religion","Kollekt"
"1236396022","252002-9865","Redvägs Församling","https://www.svenskakyrkan.se/ulricehamn","religion","Kollekt"
"1236396360","252002-4148","Själevads Församling","https://www.svenskakyrkan.se/ornskoldsvikssodra/sjalevadsdistrikt","religion",""
"1236397616","802534-6951","Svenska Hoopersklubben, SHoK","https://www.svenskahoopersklubben.se/","hundsport",""
"1236398218","802527-7701","Stockholm Framefotboll IF","https://www.sthlmframefotboll.se/","fotbollsklubb,idrottsförening,parasport",""
"1236398523","835000-5222","Drottningskärs IF","https://www.svenskalag.se/drottningskarsif","fotbollsklubb,idrottsförening",""
"1236401020","894701-5445","Skellefteå IBS","https://www.skellefteaibs.se/","idrottsförening,innebandyklubb",""
"1236401194","802449-4943","Ekbackskyrkans Innebandyklubb","https://ekbackskyrkan.se/","idrottsförening,innebandyklubb",""
"1236401350","591107-XXXX","Eastwoods Kiropraktik / Eva Eastwood","https://eastwoodskiropraktik.se/","kiropraktik",""
"1236401574","885001-8170","PRO Bomhus","https://pro.se/distrikt/distrikt-gavleborg/samorganisationer/samorganisation-gavle/foreningar/bomhus.html","pensionärsklubb",""
"1236402309","863000-0902","Sollebrunns AIK","https://www.svenskalag.se/sollebrunnsaik","fotbollsklubb,gymnastikförening,idrottsförening,innebandyklubb",""
"1236402804","252002-8198","Vår Frälsares Katolska Församling","https://www.varfralsare.se/","religion",""
"1236405096","864000-1015","Holmalunds IF Alingsås","https://www.svenskalag.se/holmalundsif","fotbollsklubb,idrottsförening",""
"1236405179","769629-3583","Sjundehimmelen / 33:ans i Malmö Ekonomiska förening","https://www.sjundehimmelen.se/","swingersklubb","Entré"
"1236405948","556706-5262","Gideonsbergskyrkan","https://www.svenskakyrkan.se/vasteras/gideonsbergskyrkan","religion","Deltagaravgift"
"1236406110","894000-0345","Pingst Umeå","https://umea.pingst.se/","religion","Grace Children"
"1236406425","802477-3759","Stiftelsen Alfons Åbergs Kulturhus","https://alfonskulturhus.se/","donation,kulturförening",""
"1236406466","802490-3976","Föreningen För Lotsbåten Ilse","https://ilse.se/","intresseförening",""
"1236406524","738200-1571","Glimåkra Folkets Park Förening","https://glimakrafolketspark.se/","folkets park",""
"1236407068","802505-4290","Frizonen","http://www.frizonen.org/","suicid prevention,utsatthet",""
"1236407662","892600-7165","Rätans Hembygdsförening","https://ratan.nu/","hembygdsförening",""
"1236407779","802503-1678","Katrineholm Griffins Rugby Club","https://www.svenskalag.se/kgrc","idrottsförening,rugbyklubb",""
"1236408207","730910-XXXX","Byggoteknik Halland / Daniel Rytterqvist","https://www.byggoteknik.se/","byggnadskonst,renovering",""
"1236408520","802503-2049","EKHO Sydöst","https://www.ekho.se/","religion",""
"1236408561","845002-2218","Romeleåsens GK","https://ragk.se/","discgolfbana,discgolfklubb,golfbana,golfklubb",""
"1236409304","837600-2674","Åsbo Ryttarförening","https://www.laget.se/AsboRyttarforening/","hästsport,ridklubb,ryttarförening",""
"1236409312","817601-2188","Svenska Röda Korset","https://www.rodakorset.se/ort/uppsala/knivsta-kommun/","hjälporganisation,rödakorset","Knivsta"
"1236409320","520607-XXXX","Härkeberga Hund- & Katthotell / Härkeberga Konsulttjänst","https://www.harkebergahundhotell.se/","hundhotell,hundpensionat,inackordering,katthotell,kattpensionat",""
"1236409395","836200-0658","Högadals IS","https://www.hogadal.se/","fotbollsklubb,idrottsförening",""
"1236409551","802010-5816","JFF Konstförening, Järnvägarnas Fritidsförbunds Konstförening","https://www.jffkonst.se/","konstförening",""
"1236409635","802460-9284","TjejJouren Väst","https://www.tjejjourenvast.se/","kvinnojour",""
"1236409890","252002-5707","Fässbergs Församling","https://www.svenskakyrkan.se/molndal/fassberg","religion",""
"1236409973","252003-8973","Uppvidinge Pastorat","https://www.svenskakyrkan.se/uppvidinge","religion","Kollekt Nottebäck"
"1236410278","868401-2456","Bröstcancerföreningen Johanna Trollhättan","https://trollhattan.brostcancerforbundet.se/","bröstcancer,donation",""
"1236413702","802447-6106","Sundsvalls IBF","https://www.laget.se/SundsvallsIBF/","idrottsförening,innebandyklubb",""
"1236415004","252003-1325","Uddevalla Pastorat","https://www.svenskakyrkan.se/uddevalla","religion","Dalaberg biljetter"
"1236415178","802506-0636","Örkelljunga Outdoor","https://www.svenskalag.se/orkelljungaoutdoor","cykelklubb,idrottsförening,mountainbikeklubb",""
"1236415509","864500-7843","Sparsörs AIK","https://www.sparsorsaik.nu/","fotbollsklubb,idrottsförening",""
"1236416044","802499-0114","Utvecklingsrådet i Dals Långed","https://www.langedslife.com/","ideell förening,intresseförening",""
"1236416606","252000-0528","S:t Johannes Församling","https://www.svenskakyrkan.se/johannes","religion","Musikverksamheten"
"1236416622","252004-2736","Alvesta Församling","https://www.svenskakyrkan.se/alvesta","religion","Församlingshemmet"
"1236416846","800218-XXXX","Rymdreglage - The best band in the world / Lutofia / Tomas Redigh","https://www.rymdreglage.se/","musik",""
"1236416853","853300-3557","Vallens IF","https://www.vallensif.se/","fotbollsklubb,idrottsförening","Medlemsavgifter"
"1236417141","857209-4509","SeniorNet Göteborg","https://goteborg.seniornet.se/","pensionärsklubb",""
"1236417299","802505-5495","Piteå IF Orienteringsklubb - Orientering","https://www.piteaifok.se/","idrottsförening,orientering","Fika"
"1236417398","877100-9209","Grönbo Bygdegårdsförening","https://gronbo.org/","bygdegårdsförening",""
"1236418586","802404-4870","Stockholm Trekkers, Star Trek fan club","https://www.stockholmtrekkers.se/","intresseförening",""
"1236418669","813200-3511","Gammeldansens vänner i Jakobsberg, GDV","https://gdvjakobsberg.one/","dansförening",""
"1236418990","752000-0642","Bostadsrättsföreningen Harald Stake i Mölndal","https://brfharaldstake.se/","bostadsrättsförening",""
"1236419394","802430-2153","Föreningen Nennngesund","https://nenningesund.se/","donation,intresseförening",""
"1236419600","882000-5430","Långshyttans Brukshistoriska Förening","https://www.hembygd.se/brukshistoriska","hembygdsförening",""
"1236419733","802431-2160","Wollsjö AIF","https://www.laget.se/WollsjoAIF/","badmintonklubb,fotbollsklubb,idrottsförening",""
"1236420665","802545-7063","Gottskärs Kallbadhus","https://gottskarskallbadhus.se/","intresseförening,kallbadhus",""
"1236425037","802535-4955","Bandieras tifo / Kvillestreamen","https://www.kvillestreamen.se/","supporterklubb",""
"1236425417","849600-7165","Neuroförbundet Varberg-Falkenberg","https://neuro.se/forening/foereningar-a-oe/varberg-falkenberg/","anhörigorganisation,patientförening",""
"1236426654","202100-2817","Sveriges Lantbruksuniversitet, SLU","https://www.slu.se/","naturvård,utbildning",""
"1236427421","802459-8487","BK Bowino","https://www.svenskalag.se/bkbowino","bowlingklubb,idrottsförening",""
"1236427470","869000-6419","Mellby IK","https://www.laget.se/MellbyIK/","fotbollsklubb,idrottsförening",""
"1236428189","834001-3237","Gotlands Motorförenings Bilklubb","https://gotlandsmfbk.se/","bilklubb,motorsport",""
"1236429229","868400-1673","Malma Bygdegårdsförening","https://www.malmabygden.se/","bygdegårdsförening",""
"1236429401","802406-2898","Svenska Epilepsiförbundet","https://www.epilepsi.se/","förbund,neurohälsa","Epilepsifonden"
"1236429450","815600-1474","Södertälje SK","https://www.svenskalag.se/sodertaljesk","idrottsförening,ishockeyklubb,konståkningsklubb",""
"1236429773","828500-7376","Gislaved-Västbo Brukshundklubb","https://gislavedvastbobk.se/","brukshundklubb,hundsport",""
"1236429807","802503-9705","Svensk Förening för Endoskopi och Gastroenterologi Personal, SEGP","https://segp.nu/","intresseförening",""
"1236429880","802469-7065","Norrby Jakt & Sportskytteklubb","https://www.svenskalag.se/norrbyjsk","jaktskytteklubb,skytteklubb,sportskytteklubb",""
"1236429989","882601-6647","Friskis & Svettis Borlänge","https://www.friskissvettis.se/borlange","friskvård,hälsa,idrottsförening",""
"1236430383","802530-2145","SETU Sverige Foundation","https://www.setusverigefoundation.org/","hjälporganisation",""
"1236431324","863500-3802","Skepplanda BTK","https://www.laget.se/Skepplanda/","fotbollsklubb,idrottsförening","Entré"
"1236431639","832401-9192","PRO Graniten Kalmar","https://pro.se/distrikt/distrikt-kalmar-lan/samorganisationer/samorganisation-kalmar/foreningar/graniten-kalmar.html","pensionärsklubb",""
"1236432652","559218-0284","Parc Monceau Publishing AB","https://parcmonceau.se/","bokutgivning,förlag",""
"1236433106","500910-XXXX","Calles Loge / Carl-Bertil Gullberg","https://www.facebook.com/CallesLoge/","konsert,musikkultur",""
"1236433130","802509-3009","Lunds Skogsträdgårdsförening","https://lundstradgardssallskap.se/","trädgårdsförening,trädgårdssällskap",""
"1236433445","837000-7968","Tyringe Konstförening","https://tyringe.konstforeningar.se/","konstförening",""
"1236433502","252004-8501","Hagfors Pastorat","https://www.svenskakyrkan.se/hagfors","religion","Gustav Adolfs Blomsterfond"
"1236433940","802517-8156","IslamNu","https://islam.nu/","religion",""
"1236434542","817001-3091","Frösundavikens Båtklubb","https://www.frosundaviken.com/","båtklubb",""
"1236441364","556556-5073","Haninge Bostäder AB","https://www.haningebostader.se/","bostadsbolag",""
"1236441653","252003-8635","Kalmar Pastorat","https://www.svenskakyrkan.se/kalmar","religion","Kollekt Kalmar Slottskyrka"
"1236441927","802444-2405","Svenska Gospelverkstaden","https://www.gospelverkstaden.se/","förening,gospel,körsång",""
"1236442396","252003-7215","Eda-Köla Pastorat","https://www.svenskakyrkan.se/eda-kola","religion","Köla kyrka"
"1236442438","702000-5992","Bostadsrättsföreningen Svenska Folkbyggen nr 2","https://hemsida.sbc.se/svenska-folkbyggens-brf-nr-2-i-goteborg","bostadsrättsförening",""
"1236443394","556956-1367","VingåkersVeterinärerna AB","http://www.vingakersveterinarerna.se/","djurvård,veterinär",""
"1236443576","802443-2224","Åre Ridklubb","https://www.areridklubb.se/","hästsport,ridklubb","Tävlingssektionen"
"1236443824","857202-3912","IK Sävehof","https://savehof.se/","handbollsklubb,idrottsförening",""
"1236444129","824000-3338","Västra Ny Hembygdsförening","https://www.hembygd.se/vastra-ny","hembygdsförening",""
"1236444210","802434-9840","Åmåls Brukshundsklubb","https://åmålsbrukshundklubb.se/","brukshundklubb,hundsport",""
"1236444558","889201-9988","Djurskyddet Sundsvall","https://www.djurskyddetsundsvall.com/","djurskydd,djurvård,katthem",""
"1236444699","802514-7292","BK Bussenhus","https://www.svenskalag.se/bkbussenhus","fotbollsklubb,idrottsförening",""
"1236445613","802450-2828","Vaggeryds Konstförening","https://vaggerydskonstforening.se/","konstförening",""
"1236445654","802416-9883","Dalbybygdens Släkt- och Folklivsforskarförening","https://dalbysff.se/","genealogi,släktforskning",""
"1236446033","889202-8773","GIF Sundsvalls Supporterklubb","https://patronerna.se/tifo/","supporterklubb",""
"1236446249","012159-3917","PRO Vinslöv","https://pro.se/distrikt/distrikt-skane/samorganisationer/samorganisation-hassleholm/foreningar/vinslov.html","pensionärsklubb",""
"1236446421","252004-9475","Nordanstigskustens Församling","https://www.svenskakyrkan.se/nordanstigskusten","religion","Kollekt Harmånger"
"1236446728","802496-9399","Storfors Idrottshistoriska Sällskap","https://storforsforeningarna.se/storforsidrottshistoriska/","idrottshistoria,intresseförening",""
"1236447148","857201-0992","Lundby Egnahemsförening","https://www.lundbyegnahem.org/","intresseförening",""
"1236449219","839400-6590","Ängelholms Ekumeniska Församling","https://equmeniakyrkan.se/forsamlingar/angelholms-ekumeniska-forsamling/","religion",""
"1236449318","802006-1688","Frälsningsarmén","https://www.fralsningsarmen.se/Umea/Umea/","godkänd gåvomottagare,religion","Umeå"
"1236449656","810530-XXXX","Ängvaktartorps Gård / Hanna Blomqvist","https://www.angvaktartorp.se/","hästavel,hästsport,hästuppfödning",""
"1236449896","865000-5856","Lions Club Kinna-Skene","https://www.lionsclubkinnaskene.se/","lionsklubb",""
"1236451587","802429-5423","Skällinge SKF - Skyttesport","https://www.svenskalag.se/skallingeskytteforening","skytteklubb,sportskytteklubb","Ammunition och serieavgifter"
"1236451884","802534-5466","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Täby, Långängsskolan"
"1236451918","802534-5938","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Göteborg, Torslandaskolan f-6"
"1236451942","802533-3421","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Linköping, Kungsbergsskolan"
"1236454060","252004-7453","Aspelands Pastorat","https://www.svenskakyrkan.se/aspeland","religion","Kollekt Lönneberga församling"
"1236454623","872000-4103","Arvika Flygklubb","https://arvikaflygklubb.se/","flygklubb,sportflyg","Bränsle-köp"
"1236454714","897000-5149","Klöverträsk Bygdegårdsförening","https://bygdegardarna.se/hitta-bygdegard/klovertrask/","bygdegårdsförening",""
"1236454763","802443-5607","RPG Habo Mullsjö","https://www.rpg-smaland-oland.se/rpg-smaland-oland/extern/habo-mullsjo.htm","pensionärsklubb,religion",""
"1236455182","802535-9137","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Kristianstad, Österslövs skola"
"1236455190","802539-3649","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Halland, Jutarumsskolan"
"1236455430","865000-0725","Håcksviks Hembygdsförening","https://www.hembygd.se/hacksvik","hembygdsförening",""
"1236456487","819001-3931","Trosa Båtklubb","https://trosabatklubb.se/","båtklubb",""
"1236457972","849000-6346","Vessige-Alfshögs Hembygdsförening","https://www.hembygd.se/vessige-alfshog","hembygdsförening",""
"1236459390","818000-8735","Husby-Rekarne Scoutkår","https://husby-rekarne.scout.se/","scoutkår",""
"1236459515","802515-9685","Projekt Rågsved","https://www.projektragsved.com/","hjälporganisation,intresseförening",""
"1236459861","867200-8045","Utvängstorp Hembygdsförening","https://www.hembygd.se/utv-ngstorp-hembygdsf-rening","hembygdsförening",""
"1236460729","818001-3768","Eskilstuna Pensionärernas Motions Klubb, PMK","https://www.eskilstunabowling.se/sportbowling/seniorer/seniorklubbar/pmk","bowlingklubb,idrottsförening",""
"1236461909","832402-0166","Phalène Sällskapet","https://www.phalenesallskapet.se/","hundklubb,hundsport",""
"1236462006","559048-3136","AMK Morgon / AMK Studios AB","https://amkstudios.se/","podcast",""
"1236463012","846001-5905","Malmö Konststudio","https://malmokonststudio.konstforeningar.se/","konstgalleri,konststudio",""
"1236463707","556404-4625","Anomar Förlag AB","https://www.anomar-forlag.se/","förlag",""
"1236464309","802534-5938","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Göteborg, Fredkullaskolan"
"1236464994","802531-7051","Nybro Discgolfklubb","https://www.nybrodiscgolf.se/","discgolfbana,discgolfklubb",""
"1236466312","872800-5110","Hembygdsföreningen i Ransäter","https://www.ransater.com/","hembygdsförening",""
"1236466320","802424-2656","Haninge Islamiska KulturCenter / Stiftelsen Haninge Kultur Center","https://hikc.one/","religion",""
"1236467104","802489-1387","Östra Sörmlands Jaktskytteklubb","https://www.gnestajsk.se/","förening,jaktskytteklubb",""
"1236468185","832800-3267","PRO Kristdala","https://pro.se/distrikt/distrikt-kalmar-lan/samorganisationer/samorganisation-oskarshamn/foreningar/kristdala.html","pensionärsklubb",""
"1236468425","212000-1363","Mölndals Stad","https://www.molndal.se/campus-molndal/larcentrum.html","kommun,utbildning","Lärcentrum"
"1236468938","802521-9679","Trelleborg Padelklubb","https://www.laget.se/TrelleborgPadelklubb/","idrottsförening,padelklubb",""
"1236469100","802420-6198","Lex Femme","https://www.lexfemme.com/","kvinnojour",""
"1236470124","252000-0551","Sankt Matteus Församling","https://www.sanktmatteus.se/","religion",""
"1236470272","802533-3421","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Linköping, Praktiska Gymnasiet Norrköping"
"1236470298","802532-7506","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Helsingborg, Dibber Kärnhuset Montessoriskola"
"1236471619","817601-5835","SK Vide","https://www.skvide.se/","idrottsförening,innebandyklubb","Kings"
"1236473797","802542-8775","Västerås Pickels HC","https://www.svenskalag.se/vasteraspickelshc","idrottsförening,ishockeyklubb",""
"1236475081","802532-9916","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Malmö, Hagalundskolan"
"1236475099","802535-4211","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Kalmar län, Lindsdalsskolan"
"1236475305","873201-7382","Hammarö fågelstation","https://hammarofagel.se/","fågelskådning,ornitologi",""
"1236477079","802537-2791","Hjälp Holger Nu","https://helpholgernow.se/","anhörigorganisation,patientförening",""
"1236478283","775000-1062","Bostadsrättsföreningen Tåget","https://www.hsb.se/malardalarna/brf/taget/","bostadsrättsförening",""
"1236479745","802480-4885","Stiftelsen Ligula Foundation","https://ligula.foundation/","stiftelse",""
"1236480636","802535-4211","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Kalmar län, Lindåsskolan"
